"Geographic Area Name (NAME)","2022 NAICS code (NAICS2022)","Meaning of NAICS code (NAICS2022_LABEL)","Year (YEAR)","Number of firms (FIRM)","Number of establishments (ESTAB)","Sales, value of shipments, or revenue ($1,000) (RCPTOT)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)","Production and/or development and exploration workers annual wages ($1,000) (PAYANPW)","Production workers first-quarter payroll ($1,000) (PAYQ1PW)","Production and/or development and exploration workers for pay period including March 12 (EMPQ1PW)","Construction, production and/or development and exploration workers annual hours (1,000) (HOURS)","Other employees annual wages ($1,000) (PAYANOM)","Other employees first-quarter payroll ($1,000) (PAYQ1OM)","Other employees for pay period including March 12 (EMPQ1OM)","Total fringe benefits ($1,000) (BENEFIT)","Employer's cost for health insurance ($1,000) (BENHEA)","Employer's cost for defined benefit pension plans ($1,000) (BENPEB)","Employer's cost for defined contribution plans ($1,000) (BENPEC)","Employer's cost for other fringe benefits ($1,000) (BENOTH)","Total cost of supplies and/or materials ($1,000) (CSTMTOT)","Cost of materials, components, packaging and/or supplies used, minerals received, or purchased machinery installed ($1,000) (CSTMPRT)","Cost of resales ($1,000) (CSTRSL)","Cost of contract work ($1,000) (CSTCNT)","Cost of purchased fuels consumed ($1,000) (CSTFU)","Cost of purchased electricity ($1,000) (CSTELEC)","Quantity of electricity purchased for heat and power (1,000 kWh) (ELECPCH)","Quantity of generated electricity (1,000 kWh) (ELECGEN)","Quantity of electricity sold or transferred (1,000 kWh) (ELECSLD)","Value added ($1,000) (VALADD)","Total inventories, beginning of year ($1,000) (INVTOTB)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, beginning of year ($1,000) (INVFINB)","Work-in-process inventories, beginning of year ($1,000) (INVWIPB)","Materials and/or supplies, parts, fuels, etc. inventories, beginning of year ($1,000) (INVMATB)","Total inventories, end of year ($1,000) (INVTOTE)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, end of year ($1,000) (INVFINE)","Work-in-process inventories, end of year ($1,000) (INVWIPE)","Materials and/or supplies, parts, fuels, etc. inventories, end of year ($1,000) (INVMATE)","Gross value of depreciable assets (acquisition costs), beginning of year ($1,000) (ASTBGN)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, beginning of year ($1,000) (ASTBBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, beginning of year ($1,000) (ASTBMCH)","Total capital expenditures for buildings, structures, machinery, and equipment (new and used) ($1,000) (CEXTOT)","Capital expenditures for buildings and other structures ($1,000) (CEXBLD)","Capital expenditures for machinery and equipment ($1,000) (CEXMCH)","Capital expenditures for automobiles, trucks, etc. for highway use ($1,000) (CEXMCHA)","Capital expenditures for computers and peripheral data processing equipment ($1,000) (CEXMCHC)","Capital expenditures for all other machinery and equipment ($1,000) (CEXMCHO)","Total retirements ($1,000) (ASRET)","Retirements for buildings and other structures ($1,000) (ASRBLD)","Retirements for machinery and equipment ($1,000) (ASRMCH)","Gross value of depreciable assets (acquisition costs, end of year) ($1,000) (ASTEND)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, end of year ($1,000) (ASTEBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, end of year ($1,000) (ASTEMCH)","Total depreciation during year ($1,000) (DPRTOT)","Total rental payments or lease payments ($1,000) (RPTOT)","Rental payments or lease payments for buildings and other structures ($1,000) (RPBLD)","Rental payments or lease payments for machinery and equipment ($1,000) (RPMCH)","Total other operating expenses ($1,000) (PCHTT)","Temporary staff and leased employee expenses ($1,000) (PCHTEMP)","Expensed computer hardware and other equipment ($1,000) (PCHCMPQ)","Expensed purchases of software ($1,000) (PCHEXSO)","Data processing and other purchased computer services ($1,000) (PCHDAPR)","Communication services ($1,000) (PCHCSVC)","Repair and maintenance services of buildings and/or machinery ($1,000) (PCHRPR)","Refuse removal (including hazardous waste) services ($1,000) (PCHRFUS)","Advertising and promotional services ($1,000) (PCHADVT)","Purchased professional and technical services ($1,000) (PCHPRTE)","Taxes and license fees ($1,000) (PCHTAX)","All other operating expenses ($1,000) (PCHOEXP)","Range indicating imputed percentage of total sales, value of shipments, or revenue (RCPTOT_IMP)","Range indicating imputed percentage of total annual payroll (PAYANN_IMP)","Range indicating imputed percentage of total employees (EMP_IMP)"
"Solano County, California","325","Chemical Manufacturing","2022","24","24","1,299,543","138,362","31,933","1,284","44,435","10,636","635","1,344","93,927","21,297","649","N","N","N","N","N","224,711","N","N","N","N","N","N","N","N","1,093,880","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80% to less than 90%","60% to less than 70%","70% to less than 80%"
"Solano County, California","326","Plastics and Rubber Products Manufacturing","2022","13","13","395,069","53,386","13,227","1,006","37,592","9,320","847","1,468","15,794","3,907","159","N","N","N","N","N","195,925","N","N","N","N","N","N","N","N","204,304","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80% to less than 90%","80% to less than 90%","70% to less than 80%"
"Solano County, California","327","Nonmetallic Mineral Product Manufacturing","2022","15","19","210,857","33,122","8,151","495","22,391","5,357","380","812","10,731","2,794","115","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","60% to less than 70%","60% to less than 70%"
"Solano County, California","332","Fabricated Metal Product Manufacturing","2022","41","42","875,982","140,541","32,859","1,847","93,276","21,893","1,347","2,817","47,265","10,966","500","N","N","N","N","N","449,976","N","N","N","N","N","N","N","N","437,170","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","10% to less than 20%"
"Solano County, California","333","Machinery Manufacturing","2022","19","19","230,552","54,309","13,175","753","29,242","6,508","528","882","25,067","6,667","225","N","N","N","N","N","125,636","N","N","N","N","N","N","N","N","114,446","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","Less than 10%"
"Solano County, California","334","Computer and Electronic Product Manufacturing","2022","6","6","D","10,659","2,624","134","3,261","741","63","123","7,398","1,883","71","N","N","N","N","N","D","N","N","N","N","N","N","N","N","24,326","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","10% to less than 20%"
"Solano County, California","335","Electrical Equipment, Appliance, and Component Manufacturing","2022","4","4","D","12,087","D","169","5,065","D","105","157","7,022","D","64","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","10% to less than 20%","60% to less than 70%"
"Solano County, California","336","Transportation Equipment Manufacturing","2022","5","5","D","D","D","250 to 499 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Solano County, California","3366","Ship and Boat Building","2022","D","D","D","D","400","20 to 99 employees","D","250","D","D","D","150","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Solano County, California","337","Furniture and Related Product Manufacturing","2022","17","17","D","17,229","4,998","286","9,798","2,483","218","424","7,431","2,515","68","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","10% to less than 20%"
"Solano County, California","339","Miscellaneous Manufacturing","2022","27","28","D","24,038","5,363","446","13,505","3,455","339","558","10,533","1,908","107","N","N","N","N","N","D","N","N","N","N","N","N","N","N","54,801","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","10% to less than 20%"
"Sonoma County, California","31-33","Manufacturing","2022","897","934","8,686,713","1,732,496","398,670","22,702","676,321","161,335","12,506","23,159","1,056,175","237,335","10,196","N","N","N","N","N","3,730,656","N","N","N","N","N","N","N","N","4,951,873","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","30% to less than 40%"
"Sonoma County, California","311","Food Manufacturing","2022","101","104","1,648,169","249,082","59,495","4,558","154,714","36,345","3,321","5,977","94,368","23,150","1,237","N","N","N","N","N","978,944","N","N","N","N","N","N","N","N","678,263","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","30% to less than 40%"
"Sonoma County, California","312","Beverage and Tobacco Product Manufacturing","2022","353","378","3,382,603","532,117","131,352","7,829","185,226","44,938","3,284","6,044","346,891","86,414","4,545","N","N","N","N","N","1,393,163","N","N","N","N","N","N","N","N","1,904,885","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","20% to less than 30%","30% to less than 40%"
"Sonoma County, California","314","Textile Product Mills","2022","13","13","23,114","6,728","1,682","156","3,235","767","96","144","3,493","915","60","N","N","N","N","N","8,826","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","50% to less than 60%"
"Sonoma County, California","315","Apparel Manufacturing","2022","6","6","1,512","581","136","21","D","D","D","29","D","D","D","N","N","N","N","N","441","N","N","N","N","N","N","N","N","1,071","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","Less than 10%","30% to less than 40%"
"Sonoma County, California","316","Leather and Allied Product Manufacturing","2022","6","6","D","D","D","177","D","D","140","247","D","D","37","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","90% to 100%"
"Sonoma County, California","321","Wood Product Manufacturing","2022","39","41","315,944","40,675","9,255","651","26,677","5,754","511","1,070","13,998","3,501","140","N","N","N","N","N","203,793","N","N","N","N","N","N","N","N","124,721","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","10% to less than 20%"
"Sonoma County, California","323","Printing and Related Support Activities","2022","30","31","86,976","20,885","5,067","329","10,940","2,680","213","379","9,945","2,387","116","N","N","N","N","N","D","N","N","N","N","N","N","N","N","52,593","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","10% to less than 20%"
"Sonoma County, California","325","Chemical Manufacturing","2022","31","31","314,497","62,364","15,220","776","33,743","8,200","504","935","28,621","7,020","272","N","N","N","N","N","63,613","N","N","N","N","N","N","N","N","255,167","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","10% to less than 20%","30% to less than 40%"
"Sonoma County, California","326","Plastics and Rubber Products Manufacturing","2022","18","18","304,583","35,093","8,789","589","23,991","6,084","422","903","11,102","2,705","167","N","N","N","N","N","53,116","N","N","N","N","N","N","N","N","249,903","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","30% to less than 40%","50% to less than 60%"
"Sonoma County, California","327","Nonmetallic Mineral Product Manufacturing","2022","22","23","97,763","25,747","6,163","394","16,331","3,892","284","516","9,416","2,271","110","N","N","N","N","N","D","N","N","N","N","N","N","N","N","56,554","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","30% to less than 40%","10% to less than 20%"
"Sonoma County, California","331","Primary Metal Manufacturing","2022","3","3","D","1,535","379","20","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","991","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","Less than 10%"
"Sonoma County, California","332","Fabricated Metal Product Manufacturing","2022","75","75","214,910","52,151","12,709","874","32,921","7,923","639","1,140","19,230","4,786","235","N","N","N","N","N","87,647","N","N","N","N","N","N","N","N","138,559","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","Less than 10%","40% to less than 50%"
"Sonoma County, California","333","Machinery Manufacturing","2022","32","32","537,210","142,975","37,574","1,661","70,710","18,568","961","1,759","72,265","19,006","700","N","N","N","N","N","218,923","N","N","N","N","N","N","N","N","341,804","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","20% to less than 30%","30% to less than 40%"
"Sonoma County, California","334","Computer and Electronic Product Manufacturing","2022","32","32","840,292","396,444","70,606","2,783","51,763","11,028","910","1,819","344,681","59,578","1,873","N","N","N","N","N","340,728","N","N","N","N","N","N","N","N","500,387","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","10% to less than 20%","20% to less than 30%"
"Sonoma County, California","335","Electrical Equipment, Appliance, and Component Manufacturing","2022","15","15","111,030","23,037","6,772","351","9,474","2,457","204","392","13,563","4,315","147","N","N","N","N","N","D","N","N","N","N","N","N","N","N","79,335","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","20% to less than 30%"
"Sonoma County, California","336","Transportation Equipment Manufacturing","2022","15","15","94,805","23,662","5,367","315","8,438","1,923","174","320","15,224","3,444","141","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","10% to less than 20%"
"Sonoma County, California","3362","Motor Vehicle Body and Trailer Manufacturing","2022","3","3","4,029","D","D","20 to 99 employees","D","180","D","37","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","D","D"
"Sonoma County, California","3363","Motor Vehicle Parts Manufacturing","2022","6","6","D","D","D","80","2,911","D","D","114","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","Less than 10%"
"Sonoma County, California","337","Furniture and Related Product Manufacturing","2022","48","50","93,206","20,208","3,660","356","13,327","2,218","243","448","6,881","1,442","113","N","N","N","N","N","D","N","N","N","N","N","N","N","N","60,042","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","20% to less than 30%"
"Sonoma County, California","339","Miscellaneous Manufacturing","2022","56","57","505,806","87,811","21,768","838","25,505","6,364","546","960","62,306","15,404","292","N","N","N","N","N","122,374","N","N","N","N","N","N","N","N","394,010","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","30% to less than 40%","20% to less than 30%"
"Stanislaus County, California","31-33","Manufacturing","2022","375","403","14,419,440","1,369,648","343,529","21,753","830,844","195,891","16,320","33,465","538,804","147,638","5,433","N","N","N","N","N","8,962,497","N","N","N","N","N","N","N","N","5,532,568","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","20% to less than 30%","30% to less than 40%"
"Stanislaus County, California","311","Food Manufacturing","2022","70","85","7,135,732","548,169","125,378","9,960","413,904","92,605","8,405","18,608","134,265","32,773","1,555","N","N","N","N","N","4,864,424","N","N","N","N","N","N","N","N","2,399,099","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","10% to less than 20%"
"Stanislaus County, California","312","Beverage and Tobacco Product Manufacturing","2022","14","14","D","318,891","D","3,851","D","28,163","1,901","3,852","D","D","1,950","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","70% to less than 80%"
"Stanislaus County, California","314","Textile Product Mills","2022","5","5","D","1,459","D","34","D","D","D","43","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","30% to less than 40%"
"Stanislaus County, California","315","Apparel Manufacturing","2022","4","4","851","347","D","10","D","69","D","17","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","458","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","10% to less than 20%"
"Stanislaus County, California","321","Wood Product Manufacturing","2022","28","31","269,077","42,888","9,830","954","30,485","6,904","757","1,318","12,403","2,926","197","N","N","N","N","N","138,085","N","N","N","N","N","N","N","N","140,382","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","10% to less than 20%"
"Stanislaus County, California","322","Paper Manufacturing","2022","5","6","571,257","71,209","17,389","993","37,677","9,010","736","1,274","33,532","8,379","257","N","N","N","N","N","356,809","N","N","N","N","N","N","N","N","215,928","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","50% to less than 60%","70% to less than 80%"
"Stanislaus County, California","323","Printing and Related Support Activities","2022","15","15","87,100","17,185","4,470","264","11,994","3,117","201","433","5,191","1,353","63","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","10% to less than 20%"
"Stanislaus County, California","324","Petroleum and Coal Products Manufacturing","2022","3","3","D","D","D","19","D","D","15","24","D","D","4","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","70% to less than 80%"
"Stanislaus County, California","325","Chemical Manufacturing","2022","10","10","D","11,199","2,724","162","4,142","1,052","D","126","7,057","1,672","D","N","N","N","N","N","255,472","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","30% to less than 40%","20% to less than 30%"
"Stanislaus County, California","326","Plastics and Rubber Products Manufacturing","2022","11","12","252,859","35,296","8,413","611","26,669","6,262","507","989","8,627","2,151","104","N","N","N","N","N","120,112","N","N","N","N","N","N","N","N","134,999","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","20% to less than 30%"
"Stanislaus County, California","327","Nonmetallic Mineral Product Manufacturing","2022","9","10","338,770","61,789","15,535","849","D","D","680","1,240","D","D","169","N","N","N","N","N","D","N","N","N","N","N","N","N","N","221,737","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90% to 100%","90% to 100%","80% to less than 90%"
